id	provided_identifier
3656983	oai:tms.ycba.yale.edu:14944
3656984	oai:tms.ycba.yale.edu:14947
3656985	oai:tms.ycba.yale.edu:14948
3656986	oai:tms.ycba.yale.edu:14949
3656987	oai:tms.ycba.yale.edu:14951
3656988	oai:tms.ycba.yale.edu:14953
3656989	oai:tms.ycba.yale.edu:14954
3656990	oai:tms.ycba.yale.edu:14956
3656991	oai:tms.ycba.yale.edu:14957
3656992	oai:tms.ycba.yale.edu:14959
3656993	oai:tms.ycba.yale.edu:14960
3656994	oai:tms.ycba.yale.edu:14961
3656995	oai:tms.ycba.yale.edu:14962
3656996	oai:tms.ycba.yale.edu:14963
3656997	oai:tms.ycba.yale.edu:14964
3656998	oai:tms.ycba.yale.edu:14965
3656999	oai:tms.ycba.yale.edu:14966
3657000	oai:tms.ycba.yale.edu:14967
3657001	oai:tms.ycba.yale.edu:14968
3657002	oai:tms.ycba.yale.edu:14970
3657003	oai:tms.ycba.yale.edu:14971
3657004	oai:tms.ycba.yale.edu:14972
3657005	oai:tms.ycba.yale.edu:14974
3657006	oai:tms.ycba.yale.edu:14978
3657007	oai:tms.ycba.yale.edu:14981
3657008	oai:tms.ycba.yale.edu:14982
3657009	oai:tms.ycba.yale.edu:14983
3657010	oai:tms.ycba.yale.edu:14984
3657011	oai:tms.ycba.yale.edu:14985
3657012	oai:tms.ycba.yale.edu:14986
3657013	oai:tms.ycba.yale.edu:14989
3657014	oai:tms.ycba.yale.edu:15002
3657015	oai:tms.ycba.yale.edu:15005
3657016	oai:tms.ycba.yale.edu:15006
3657017	oai:tms.ycba.yale.edu:15007
3657018	oai:tms.ycba.yale.edu:15008
3657019	oai:tms.ycba.yale.edu:15009
3657020	oai:tms.ycba.yale.edu:15010
3657021	oai:tms.ycba.yale.edu:15011
3657022	oai:tms.ycba.yale.edu:15012
3657023	oai:tms.ycba.yale.edu:15013
3657024	oai:tms.ycba.yale.edu:15014
3657025	oai:tms.ycba.yale.edu:15015
3657026	oai:tms.ycba.yale.edu:15016
3657027	oai:tms.ycba.yale.edu:15017
3657028	oai:tms.ycba.yale.edu:15019
3657029	oai:tms.ycba.yale.edu:15020
3657030	oai:tms.ycba.yale.edu:15021
3657031	oai:tms.ycba.yale.edu:15022
3657032	oai:tms.ycba.yale.edu:15023
3657033	oai:tms.ycba.yale.edu:15024
3657034	oai:tms.ycba.yale.edu:15025
3657035	oai:tms.ycba.yale.edu:15026
3657036	oai:tms.ycba.yale.edu:15027
3657037	oai:tms.ycba.yale.edu:15028
3657038	oai:tms.ycba.yale.edu:15029
3657039	oai:tms.ycba.yale.edu:15030
3657040	oai:tms.ycba.yale.edu:15031
3657041	oai:tms.ycba.yale.edu:15032
3657042	oai:tms.ycba.yale.edu:15034
3657044	oai:tms.ycba.yale.edu:15039
3657045	oai:tms.ycba.yale.edu:15045
3657046	oai:tms.ycba.yale.edu:15048
3657047	oai:tms.ycba.yale.edu:15049
3657048	oai:tms.ycba.yale.edu:15050
3657049	oai:tms.ycba.yale.edu:15053
3657050	oai:tms.ycba.yale.edu:15054
3657051	oai:tms.ycba.yale.edu:15055
3657052	oai:tms.ycba.yale.edu:15056
3657053	oai:tms.ycba.yale.edu:15058
3657054	oai:tms.ycba.yale.edu:15059
3657055	oai:tms.ycba.yale.edu:15060
3657056	oai:tms.ycba.yale.edu:15061
3657057	oai:tms.ycba.yale.edu:15062
3657058	oai:tms.ycba.yale.edu:15063
3657059	oai:tms.ycba.yale.edu:15064
3657060	oai:tms.ycba.yale.edu:15066
3657061	oai:tms.ycba.yale.edu:15069
3657062	oai:tms.ycba.yale.edu:15071
3657063	oai:tms.ycba.yale.edu:15072
3657064	oai:tms.ycba.yale.edu:15073
3657065	oai:tms.ycba.yale.edu:15074
3657066	oai:tms.ycba.yale.edu:15075
3657067	oai:tms.ycba.yale.edu:15076
3657068	oai:tms.ycba.yale.edu:15077
3657069	oai:tms.ycba.yale.edu:15078
3657070	oai:tms.ycba.yale.edu:15080
3657071	oai:tms.ycba.yale.edu:15081
3657072	oai:tms.ycba.yale.edu:15082
3657073	oai:tms.ycba.yale.edu:15083
3657074	oai:tms.ycba.yale.edu:15093
3657076	oai:tms.ycba.yale.edu:15114
3657077	oai:tms.ycba.yale.edu:15116
3657078	oai:tms.ycba.yale.edu:15117
3657079	oai:tms.ycba.yale.edu:15118
3657080	oai:tms.ycba.yale.edu:15119
3657081	oai:tms.ycba.yale.edu:15120
3657082	oai:tms.ycba.yale.edu:15121
3657083	oai:tms.ycba.yale.edu:15122
3657084	oai:tms.ycba.yale.edu:15124
3657085	oai:tms.ycba.yale.edu:15125
3657086	oai:tms.ycba.yale.edu:15126
3657087	oai:tms.ycba.yale.edu:15127
3657088	oai:tms.ycba.yale.edu:15128
3657089	oai:tms.ycba.yale.edu:15129
3657090	oai:tms.ycba.yale.edu:15130
3657091	oai:tms.ycba.yale.edu:15131
3657092	oai:tms.ycba.yale.edu:15132
3657093	oai:tms.ycba.yale.edu:15133
3657094	oai:tms.ycba.yale.edu:15134
3657095	oai:tms.ycba.yale.edu:15136
3657097	oai:tms.ycba.yale.edu:15153
3657098	oai:tms.ycba.yale.edu:15155
3657099	oai:tms.ycba.yale.edu:15156
3657100	oai:tms.ycba.yale.edu:15157
3657101	oai:tms.ycba.yale.edu:15159
3657102	oai:tms.ycba.yale.edu:15160
3657103	oai:tms.ycba.yale.edu:15161
3657104	oai:tms.ycba.yale.edu:15162
3657105	oai:tms.ycba.yale.edu:15163
3657106	oai:tms.ycba.yale.edu:15164
3657107	oai:tms.ycba.yale.edu:15165
3657108	oai:tms.ycba.yale.edu:15166
3657110	oai:tms.ycba.yale.edu:15172
3657111	oai:tms.ycba.yale.edu:15173
3657112	oai:tms.ycba.yale.edu:15175
3657113	oai:tms.ycba.yale.edu:15183
3657114	oai:tms.ycba.yale.edu:15193
3657115	oai:tms.ycba.yale.edu:15194
3657116	oai:tms.ycba.yale.edu:15195
3657117	oai:tms.ycba.yale.edu:12700
3657118	oai:tms.ycba.yale.edu:12701
3657119	oai:tms.ycba.yale.edu:12702
3657120	oai:tms.ycba.yale.edu:12703
3657121	oai:tms.ycba.yale.edu:12705
3657122	oai:tms.ycba.yale.edu:12706
3657123	oai:tms.ycba.yale.edu:12707
3657124	oai:tms.ycba.yale.edu:12708
3657125	oai:tms.ycba.yale.edu:12709
3657126	oai:tms.ycba.yale.edu:12710
3657127	oai:tms.ycba.yale.edu:12712
3657128	oai:tms.ycba.yale.edu:12713
3657129	oai:tms.ycba.yale.edu:12717
3657130	oai:tms.ycba.yale.edu:12718
3657131	oai:tms.ycba.yale.edu:12719
3657132	oai:tms.ycba.yale.edu:12720
3657133	oai:tms.ycba.yale.edu:12721
3657134	oai:tms.ycba.yale.edu:12722
3657135	oai:tms.ycba.yale.edu:12724
3657136	oai:tms.ycba.yale.edu:12725
3657137	oai:tms.ycba.yale.edu:12727
3657138	oai:tms.ycba.yale.edu:12728
3657139	oai:tms.ycba.yale.edu:12729
3657140	oai:tms.ycba.yale.edu:12730
3657141	oai:tms.ycba.yale.edu:12731
3657142	oai:tms.ycba.yale.edu:12732
3657143	oai:tms.ycba.yale.edu:12733
3657144	oai:tms.ycba.yale.edu:12734
3657145	oai:tms.ycba.yale.edu:12735
3657146	oai:tms.ycba.yale.edu:12736
3657147	oai:tms.ycba.yale.edu:12737
3657148	oai:tms.ycba.yale.edu:12738
3657149	oai:tms.ycba.yale.edu:12739
3657150	oai:tms.ycba.yale.edu:12740
3657151	oai:tms.ycba.yale.edu:12741
3657152	oai:tms.ycba.yale.edu:12742
3657153	oai:tms.ycba.yale.edu:12743
3657154	oai:tms.ycba.yale.edu:12744
3657155	oai:tms.ycba.yale.edu:12746
3657156	oai:tms.ycba.yale.edu:12747
3657157	oai:tms.ycba.yale.edu:12748
3657158	oai:tms.ycba.yale.edu:12749
3657159	oai:tms.ycba.yale.edu:12750
3657160	oai:tms.ycba.yale.edu:12751
3657161	oai:tms.ycba.yale.edu:12752
3657162	oai:tms.ycba.yale.edu:12753
3657163	oai:tms.ycba.yale.edu:12754
3657164	oai:tms.ycba.yale.edu:12755
3657165	oai:tms.ycba.yale.edu:12756
3657166	oai:tms.ycba.yale.edu:12757
3657167	oai:tms.ycba.yale.edu:12758
3657168	oai:tms.ycba.yale.edu:12759
3657169	oai:tms.ycba.yale.edu:12760
3657170	oai:tms.ycba.yale.edu:12761
3657171	oai:tms.ycba.yale.edu:12762
3657172	oai:tms.ycba.yale.edu:12763
3657173	oai:tms.ycba.yale.edu:12764
3657174	oai:tms.ycba.yale.edu:12768
3657175	oai:tms.ycba.yale.edu:12769
3657176	oai:tms.ycba.yale.edu:12770
3657177	oai:tms.ycba.yale.edu:12771
3657178	oai:tms.ycba.yale.edu:12772
3657179	oai:tms.ycba.yale.edu:12773
3657180	oai:tms.ycba.yale.edu:12774
3657181	oai:tms.ycba.yale.edu:12775
3657182	oai:tms.ycba.yale.edu:12776
3657183	oai:tms.ycba.yale.edu:12777
3657184	oai:tms.ycba.yale.edu:12778
3657185	oai:tms.ycba.yale.edu:12779
3657186	oai:tms.ycba.yale.edu:12780
3657187	oai:tms.ycba.yale.edu:12781
3657188	oai:tms.ycba.yale.edu:12782
3657189	oai:tms.ycba.yale.edu:12783
3657190	oai:tms.ycba.yale.edu:12784
3657191	oai:tms.ycba.yale.edu:12785
3657192	oai:tms.ycba.yale.edu:12786
3657193	oai:tms.ycba.yale.edu:12787
3657194	oai:tms.ycba.yale.edu:12788
3657195	oai:tms.ycba.yale.edu:12789
3657196	oai:tms.ycba.yale.edu:12790
3657197	oai:tms.ycba.yale.edu:12791
3657198	oai:tms.ycba.yale.edu:12792
3657199	oai:tms.ycba.yale.edu:12793
3657200	oai:tms.ycba.yale.edu:12794
3657201	oai:tms.ycba.yale.edu:12796
3657202	oai:tms.ycba.yale.edu:12797
3657203	oai:tms.ycba.yale.edu:12798
3657204	oai:tms.ycba.yale.edu:12799
3657205	oai:tms.ycba.yale.edu:12800
3657206	oai:tms.ycba.yale.edu:12801
3657207	oai:tms.ycba.yale.edu:12803
3657208	oai:tms.ycba.yale.edu:12813
3657209	oai:tms.ycba.yale.edu:12814
3657210	oai:tms.ycba.yale.edu:12815
3657211	oai:tms.ycba.yale.edu:12816
3657212	oai:tms.ycba.yale.edu:12817
3657213	oai:tms.ycba.yale.edu:12818
3657214	oai:tms.ycba.yale.edu:12819
3657215	oai:tms.ycba.yale.edu:12821
3657216	oai:tms.ycba.yale.edu:12822
3657217	oai:tms.ycba.yale.edu:12823
3657218	oai:tms.ycba.yale.edu:12824
3657219	oai:tms.ycba.yale.edu:12825
3657220	oai:tms.ycba.yale.edu:12826
3657221	oai:tms.ycba.yale.edu:12827
3657222	oai:tms.ycba.yale.edu:12828
3657223	oai:tms.ycba.yale.edu:12829
3657224	oai:tms.ycba.yale.edu:12830
3657225	oai:tms.ycba.yale.edu:12831
3657226	oai:tms.ycba.yale.edu:12832
3657228	oai:tms.ycba.yale.edu:12835
3657229	oai:tms.ycba.yale.edu:12836
3657230	oai:tms.ycba.yale.edu:12837
3657231	oai:tms.ycba.yale.edu:12838
3657232	oai:tms.ycba.yale.edu:12839
3657233	oai:tms.ycba.yale.edu:12840
3657234	oai:tms.ycba.yale.edu:12841
3657235	oai:tms.ycba.yale.edu:12842
3657236	oai:tms.ycba.yale.edu:12845
3657237	oai:tms.ycba.yale.edu:12846
3657238	oai:tms.ycba.yale.edu:12847
3657239	oai:tms.ycba.yale.edu:12848
3657240	oai:tms.ycba.yale.edu:12849
3657241	oai:tms.ycba.yale.edu:12850
3657242	oai:tms.ycba.yale.edu:12851
3657243	oai:tms.ycba.yale.edu:12852
3657244	oai:tms.ycba.yale.edu:12853
3657245	oai:tms.ycba.yale.edu:12854
3657246	oai:tms.ycba.yale.edu:12855
3657247	oai:tms.ycba.yale.edu:12856
3657248	oai:tms.ycba.yale.edu:12857
3657249	oai:tms.ycba.yale.edu:12863
3657250	oai:tms.ycba.yale.edu:12864
3657251	oai:tms.ycba.yale.edu:12865
3657252	oai:tms.ycba.yale.edu:12866
3657253	oai:tms.ycba.yale.edu:12867
3657254	oai:tms.ycba.yale.edu:12868
3657255	oai:tms.ycba.yale.edu:12872
3657256	oai:tms.ycba.yale.edu:12873
3657257	oai:tms.ycba.yale.edu:12875
3657258	oai:tms.ycba.yale.edu:12876
3657259	oai:tms.ycba.yale.edu:12877
3657260	oai:tms.ycba.yale.edu:12878
3657261	oai:tms.ycba.yale.edu:12879
3657262	oai:tms.ycba.yale.edu:12886
3657263	oai:tms.ycba.yale.edu:12890
3657264	oai:tms.ycba.yale.edu:12892
3657265	oai:tms.ycba.yale.edu:12893
3657267	oai:tms.ycba.yale.edu:12902
3657268	oai:tms.ycba.yale.edu:12904
3657269	oai:tms.ycba.yale.edu:12905
3657270	oai:tms.ycba.yale.edu:12907
3657271	oai:tms.ycba.yale.edu:12908
3657272	oai:tms.ycba.yale.edu:12909
3657273	oai:tms.ycba.yale.edu:12910
3657274	oai:tms.ycba.yale.edu:12911
3657275	oai:tms.ycba.yale.edu:12912
3657276	oai:tms.ycba.yale.edu:12913
3657277	oai:tms.ycba.yale.edu:12915
3657278	oai:tms.ycba.yale.edu:12918
3657279	oai:tms.ycba.yale.edu:12919
3657280	oai:tms.ycba.yale.edu:12920
3657281	oai:tms.ycba.yale.edu:12921
3657282	oai:tms.ycba.yale.edu:12922
3657283	oai:tms.ycba.yale.edu:12923
3657284	oai:tms.ycba.yale.edu:12925
3657285	oai:tms.ycba.yale.edu:12926
3657286	oai:tms.ycba.yale.edu:12927
3657287	oai:tms.ycba.yale.edu:12928
3657288	oai:tms.ycba.yale.edu:12929
3657289	oai:tms.ycba.yale.edu:12930
3657290	oai:tms.ycba.yale.edu:12931
3657291	oai:tms.ycba.yale.edu:12932
3657292	oai:tms.ycba.yale.edu:12935
3657293	oai:tms.ycba.yale.edu:12936
3657294	oai:tms.ycba.yale.edu:12937
3657295	oai:tms.ycba.yale.edu:12938
3657296	oai:tms.ycba.yale.edu:12939
3657297	oai:tms.ycba.yale.edu:12940
3657298	oai:tms.ycba.yale.edu:12942
3657299	oai:tms.ycba.yale.edu:12943
3657300	oai:tms.ycba.yale.edu:12944
3657301	oai:tms.ycba.yale.edu:12945
3657302	oai:tms.ycba.yale.edu:12946
3657303	oai:tms.ycba.yale.edu:12947
3657304	oai:tms.ycba.yale.edu:12948
3657305	oai:tms.ycba.yale.edu:12949
3657306	oai:tms.ycba.yale.edu:12950
3657307	oai:tms.ycba.yale.edu:12951
3657308	oai:tms.ycba.yale.edu:12952
3657309	oai:tms.ycba.yale.edu:12953
3657310	oai:tms.ycba.yale.edu:12954
3657311	oai:tms.ycba.yale.edu:12955
3657312	oai:tms.ycba.yale.edu:12956
3657313	oai:tms.ycba.yale.edu:12957
3657314	oai:tms.ycba.yale.edu:12958
3657315	oai:tms.ycba.yale.edu:12960
3657316	oai:tms.ycba.yale.edu:12962
3657317	oai:tms.ycba.yale.edu:12975
3657318	oai:tms.ycba.yale.edu:12977
3657319	oai:tms.ycba.yale.edu:12978
3657320	oai:tms.ycba.yale.edu:12979
3657321	oai:tms.ycba.yale.edu:12983
3657322	oai:tms.ycba.yale.edu:12984
3657323	oai:tms.ycba.yale.edu:12986
3657324	oai:tms.ycba.yale.edu:12987
3657325	oai:tms.ycba.yale.edu:12988
3657326	oai:tms.ycba.yale.edu:12989
3657327	oai:tms.ycba.yale.edu:12991
3657328	oai:tms.ycba.yale.edu:12992
3657329	oai:tms.ycba.yale.edu:12993
3657330	oai:tms.ycba.yale.edu:12995
3657331	oai:tms.ycba.yale.edu:12997
3657332	oai:tms.ycba.yale.edu:12998
3657333	oai:tms.ycba.yale.edu:12999
3657334	oai:tms.ycba.yale.edu:13000
3657335	oai:tms.ycba.yale.edu:13002
3657336	oai:tms.ycba.yale.edu:13004
3657337	oai:tms.ycba.yale.edu:13005
3657338	oai:tms.ycba.yale.edu:13006
3657339	oai:tms.ycba.yale.edu:13007
3657340	oai:tms.ycba.yale.edu:13008
3657341	oai:tms.ycba.yale.edu:13009
3657342	oai:tms.ycba.yale.edu:13010
3657343	oai:tms.ycba.yale.edu:13011
3657344	oai:tms.ycba.yale.edu:13013
3657345	oai:tms.ycba.yale.edu:13014
3657346	oai:tms.ycba.yale.edu:13015
3657347	oai:tms.ycba.yale.edu:13018
3657348	oai:tms.ycba.yale.edu:13021
3657349	oai:tms.ycba.yale.edu:13022
3657350	oai:tms.ycba.yale.edu:13025
3657351	oai:tms.ycba.yale.edu:13026
3657352	oai:tms.ycba.yale.edu:13027
3657353	oai:tms.ycba.yale.edu:13028
3657354	oai:tms.ycba.yale.edu:13029
3657355	oai:tms.ycba.yale.edu:13030
3657356	oai:tms.ycba.yale.edu:13039
3657357	oai:tms.ycba.yale.edu:13040
3657358	oai:tms.ycba.yale.edu:13041
3657359	oai:tms.ycba.yale.edu:13042
3657360	oai:tms.ycba.yale.edu:13048
3657361	oai:tms.ycba.yale.edu:13051
3657362	oai:tms.ycba.yale.edu:13052
3657363	oai:tms.ycba.yale.edu:13053
3657364	oai:tms.ycba.yale.edu:13054
3657365	oai:tms.ycba.yale.edu:13055
3657366	oai:tms.ycba.yale.edu:13056
3657367	oai:tms.ycba.yale.edu:13057
3657368	oai:tms.ycba.yale.edu:13059
3657369	oai:tms.ycba.yale.edu:13060
3657370	oai:tms.ycba.yale.edu:13061
3657371	oai:tms.ycba.yale.edu:13062
3657372	oai:tms.ycba.yale.edu:13063
3657373	oai:tms.ycba.yale.edu:13067
3657374	oai:tms.ycba.yale.edu:13068
3657375	oai:tms.ycba.yale.edu:13069
3657376	oai:tms.ycba.yale.edu:13070
3657377	oai:tms.ycba.yale.edu:13071
3657378	oai:tms.ycba.yale.edu:13072
3657379	oai:tms.ycba.yale.edu:13073
3657380	oai:tms.ycba.yale.edu:13074
3657381	oai:tms.ycba.yale.edu:13075
3657382	oai:tms.ycba.yale.edu:13077
3657383	oai:tms.ycba.yale.edu:13078
3657384	oai:tms.ycba.yale.edu:13080
3657385	oai:tms.ycba.yale.edu:13081
3657386	oai:tms.ycba.yale.edu:13082
3657387	oai:tms.ycba.yale.edu:13083
3657388	oai:tms.ycba.yale.edu:13086
3657389	oai:tms.ycba.yale.edu:13088
3657390	oai:tms.ycba.yale.edu:13089
3657391	oai:tms.ycba.yale.edu:13090
3657392	oai:tms.ycba.yale.edu:13092
3657393	oai:tms.ycba.yale.edu:13093
3657394	oai:tms.ycba.yale.edu:13094
3657395	oai:tms.ycba.yale.edu:13095
3657396	oai:tms.ycba.yale.edu:13096
3657397	oai:tms.ycba.yale.edu:13097
3657398	oai:tms.ycba.yale.edu:13098
3657399	oai:tms.ycba.yale.edu:13099
3657400	oai:tms.ycba.yale.edu:13100
3657401	oai:tms.ycba.yale.edu:13101
3657402	oai:tms.ycba.yale.edu:13102
3657403	oai:tms.ycba.yale.edu:13103
3657404	oai:tms.ycba.yale.edu:13104
3657405	oai:tms.ycba.yale.edu:13105
3657406	oai:tms.ycba.yale.edu:13107
3657407	oai:tms.ycba.yale.edu:13108
3657408	oai:tms.ycba.yale.edu:13109
3657409	oai:tms.ycba.yale.edu:13112
3657410	oai:tms.ycba.yale.edu:13113
3657411	oai:tms.ycba.yale.edu:13114
3657412	oai:tms.ycba.yale.edu:13115
3657413	oai:tms.ycba.yale.edu:13116
3657414	oai:tms.ycba.yale.edu:13117
3657415	oai:tms.ycba.yale.edu:13118
3657416	oai:tms.ycba.yale.edu:13119
3657417	oai:tms.ycba.yale.edu:13120
3657418	oai:tms.ycba.yale.edu:13121
3657419	oai:tms.ycba.yale.edu:13122
3657420	oai:tms.ycba.yale.edu:13123
3657421	oai:tms.ycba.yale.edu:13124
3657422	oai:tms.ycba.yale.edu:13125
3657423	oai:tms.ycba.yale.edu:13126
3657424	oai:tms.ycba.yale.edu:13127
3657425	oai:tms.ycba.yale.edu:13128
3657426	oai:tms.ycba.yale.edu:13129
3657427	oai:tms.ycba.yale.edu:13131
3657428	oai:tms.ycba.yale.edu:13132
3657429	oai:tms.ycba.yale.edu:13134
3657430	oai:tms.ycba.yale.edu:13136
3657431	oai:tms.ycba.yale.edu:13137
3657432	oai:tms.ycba.yale.edu:13139
3657433	oai:tms.ycba.yale.edu:13140
3657434	oai:tms.ycba.yale.edu:13141
3657435	oai:tms.ycba.yale.edu:13143
3657436	oai:tms.ycba.yale.edu:13144
3657437	oai:tms.ycba.yale.edu:13145
3657438	oai:tms.ycba.yale.edu:13146
3657439	oai:tms.ycba.yale.edu:13147
3657440	oai:tms.ycba.yale.edu:13148
3657441	oai:tms.ycba.yale.edu:13149
3657442	oai:tms.ycba.yale.edu:13153
3657443	oai:tms.ycba.yale.edu:13157
3657444	oai:tms.ycba.yale.edu:13158
3657445	oai:tms.ycba.yale.edu:13159
3657446	oai:tms.ycba.yale.edu:13160
3657447	oai:tms.ycba.yale.edu:13161
3657448	oai:tms.ycba.yale.edu:13163
3657449	oai:tms.ycba.yale.edu:13164
3657450	oai:tms.ycba.yale.edu:13165
3657451	oai:tms.ycba.yale.edu:13166
3657452	oai:tms.ycba.yale.edu:13167
3657453	oai:tms.ycba.yale.edu:13168
3657454	oai:tms.ycba.yale.edu:13169
3657455	oai:tms.ycba.yale.edu:13170
3657456	oai:tms.ycba.yale.edu:13171
3657457	oai:tms.ycba.yale.edu:13172
3657458	oai:tms.ycba.yale.edu:13173
3657459	oai:tms.ycba.yale.edu:13175
3657460	oai:tms.ycba.yale.edu:13176
3657461	oai:tms.ycba.yale.edu:13177
3657462	oai:tms.ycba.yale.edu:13178
3657463	oai:tms.ycba.yale.edu:13179
3657464	oai:tms.ycba.yale.edu:13180
3657465	oai:tms.ycba.yale.edu:13181
3657466	oai:tms.ycba.yale.edu:13182
3657467	oai:tms.ycba.yale.edu:13183
3657468	oai:tms.ycba.yale.edu:13185
3657469	oai:tms.ycba.yale.edu:13186
3657470	oai:tms.ycba.yale.edu:13187
3657471	oai:tms.ycba.yale.edu:13188
3657472	oai:tms.ycba.yale.edu:13196
3657473	oai:tms.ycba.yale.edu:13197
3657474	oai:tms.ycba.yale.edu:13201
3657475	oai:tms.ycba.yale.edu:13202
3657476	oai:tms.ycba.yale.edu:13203
3657477	oai:tms.ycba.yale.edu:13204
3657478	oai:tms.ycba.yale.edu:13205
3657479	oai:tms.ycba.yale.edu:13206
3657480	oai:tms.ycba.yale.edu:13207
3657481	oai:tms.ycba.yale.edu:13208
3657482	oai:tms.ycba.yale.edu:13209
3657483	oai:tms.ycba.yale.edu:13210
3657484	oai:tms.ycba.yale.edu:13211
3657485	oai:tms.ycba.yale.edu:13212
3657486	oai:tms.ycba.yale.edu:13213
3657487	oai:tms.ycba.yale.edu:13214
3657488	oai:tms.ycba.yale.edu:13215
3657489	oai:tms.ycba.yale.edu:13216
3657490	oai:tms.ycba.yale.edu:13217
3657491	oai:tms.ycba.yale.edu:13218
3657492	oai:tms.ycba.yale.edu:13219
3657493	oai:tms.ycba.yale.edu:13220
3657494	oai:tms.ycba.yale.edu:13221
3657495	oai:tms.ycba.yale.edu:13222
3657496	oai:tms.ycba.yale.edu:13223
3657497	oai:tms.ycba.yale.edu:13224
3657498	oai:tms.ycba.yale.edu:13225
3657499	oai:tms.ycba.yale.edu:13226
3657500	oai:tms.ycba.yale.edu:13227
3657501	oai:tms.ycba.yale.edu:13228
3657502	oai:tms.ycba.yale.edu:13229
3657503	oai:tms.ycba.yale.edu:13230
3657504	oai:tms.ycba.yale.edu:13231
3657505	oai:tms.ycba.yale.edu:13232
3657506	oai:tms.ycba.yale.edu:13233
3657507	oai:tms.ycba.yale.edu:13234
3657508	oai:tms.ycba.yale.edu:13235
3657509	oai:tms.ycba.yale.edu:13236
3657510	oai:tms.ycba.yale.edu:13237
3657511	oai:tms.ycba.yale.edu:13238
3657512	oai:tms.ycba.yale.edu:13239
3657513	oai:tms.ycba.yale.edu:13240
3657514	oai:tms.ycba.yale.edu:13241
3657515	oai:tms.ycba.yale.edu:13242
3657516	oai:tms.ycba.yale.edu:13243
3657517	oai:tms.ycba.yale.edu:13244
3657518	oai:tms.ycba.yale.edu:13245
3657519	oai:tms.ycba.yale.edu:13246
3657520	oai:tms.ycba.yale.edu:13247
3657521	oai:tms.ycba.yale.edu:13248
3657522	oai:tms.ycba.yale.edu:13249
3657523	oai:tms.ycba.yale.edu:13250
3657524	oai:tms.ycba.yale.edu:13251
3657525	oai:tms.ycba.yale.edu:13252
3657526	oai:tms.ycba.yale.edu:13253
3657527	oai:tms.ycba.yale.edu:13254
3657528	oai:tms.ycba.yale.edu:13255
3657529	oai:tms.ycba.yale.edu:13256
3657530	oai:tms.ycba.yale.edu:13257
3657531	oai:tms.ycba.yale.edu:13258
3657532	oai:tms.ycba.yale.edu:13259
3657533	oai:tms.ycba.yale.edu:13260
3657534	oai:tms.ycba.yale.edu:13261
3657535	oai:tms.ycba.yale.edu:13262
3657536	oai:tms.ycba.yale.edu:13263
3657537	oai:tms.ycba.yale.edu:13264
3657538	oai:tms.ycba.yale.edu:13266
3657539	oai:tms.ycba.yale.edu:13267
3657540	oai:tms.ycba.yale.edu:13268
3657541	oai:tms.ycba.yale.edu:13269
3657542	oai:tms.ycba.yale.edu:13270
3657543	oai:tms.ycba.yale.edu:13271
3657544	oai:tms.ycba.yale.edu:13272
3657545	oai:tms.ycba.yale.edu:13273
3657546	oai:tms.ycba.yale.edu:13274
3657547	oai:tms.ycba.yale.edu:13275
3657548	oai:tms.ycba.yale.edu:13276
3657549	oai:tms.ycba.yale.edu:13277
3657550	oai:tms.ycba.yale.edu:13278
3657551	oai:tms.ycba.yale.edu:13279
3657552	oai:tms.ycba.yale.edu:13280
3657553	oai:tms.ycba.yale.edu:13281
3657554	oai:tms.ycba.yale.edu:13282
3657555	oai:tms.ycba.yale.edu:13283
3657556	oai:tms.ycba.yale.edu:13284
3657557	oai:tms.ycba.yale.edu:13285
3657558	oai:tms.ycba.yale.edu:13286
3657559	oai:tms.ycba.yale.edu:13287
3657560	oai:tms.ycba.yale.edu:13288
3657561	oai:tms.ycba.yale.edu:13289
3657562	oai:tms.ycba.yale.edu:13290
3657563	oai:tms.ycba.yale.edu:13291
3657564	oai:tms.ycba.yale.edu:13292
3657565	oai:tms.ycba.yale.edu:13293
3657566	oai:tms.ycba.yale.edu:13294
3657567	oai:tms.ycba.yale.edu:13295
3657568	oai:tms.ycba.yale.edu:13296
3657569	oai:tms.ycba.yale.edu:13297
3657570	oai:tms.ycba.yale.edu:13298
3657571	oai:tms.ycba.yale.edu:13299
3657572	oai:tms.ycba.yale.edu:13300
3657573	oai:tms.ycba.yale.edu:13301
3657574	oai:tms.ycba.yale.edu:13302
3657575	oai:tms.ycba.yale.edu:13303
3657576	oai:tms.ycba.yale.edu:13304
3657577	oai:tms.ycba.yale.edu:13305
3657578	oai:tms.ycba.yale.edu:13306
3657579	oai:tms.ycba.yale.edu:13307
3657580	oai:tms.ycba.yale.edu:13308
3657581	oai:tms.ycba.yale.edu:13309
3657582	oai:tms.ycba.yale.edu:13310
3657583	oai:tms.ycba.yale.edu:13311
3657584	oai:tms.ycba.yale.edu:13312
3657585	oai:tms.ycba.yale.edu:13313
3657586	oai:tms.ycba.yale.edu:13314
3657587	oai:tms.ycba.yale.edu:13315
3657588	oai:tms.ycba.yale.edu:13316
3657589	oai:tms.ycba.yale.edu:13317
3657590	oai:tms.ycba.yale.edu:13318
3657591	oai:tms.ycba.yale.edu:13319
3657592	oai:tms.ycba.yale.edu:13320
3657593	oai:tms.ycba.yale.edu:13321
3657594	oai:tms.ycba.yale.edu:13322
3657595	oai:tms.ycba.yale.edu:13323
3657596	oai:tms.ycba.yale.edu:13324
