id	provided_identifier
3992163	oai:orbis.library.yale.edu:12320297
3992162	oai:orbis.library.yale.edu:12320229
3992898	oai:orbis.library.yale.edu:12322321
3992164	oai:orbis.library.yale.edu:12320633
3992165	oai:orbis.library.yale.edu:12320659
3992166	oai:orbis.library.yale.edu:12320710
3992161	oai:orbis.library.yale.edu:12320220
3992547	oai:orbis.library.yale.edu:468121
4206502	oai:orbis.library.yale.edu:12804162
4258908	oai:orbis.library.yale.edu:12979794
4167780	oai:orbis.library.yale.edu:12677232
4172698	oai:orbis.library.yale.edu:12703069
4168088	oai:orbis.library.yale.edu:12679009
4168098	oai:orbis.library.yale.edu:12679529
4168094	oai:orbis.library.yale.edu:12679022
4168091	oai:orbis.library.yale.edu:12679014
4167784	oai:orbis.library.yale.edu:12677587
4255780	oai:orbis.library.yale.edu:12976007
4642285	oai:orbis.library.yale.edu:13847304
4188887	oai:orbis.library.yale.edu:12708594
4172028	oai:orbis.library.yale.edu:12700191
4188886	oai:orbis.library.yale.edu:12708991
4171591	oai:orbis.library.yale.edu:3564687
4626894	oai:orbis.library.yale.edu:13681923
4163524	oai:orbis.library.yale.edu:11976021
3992553	oai:orbis.library.yale.edu:12321459
3992552	oai:orbis.library.yale.edu:12321449
3992549	oai:orbis.library.yale.edu:12321149
3992551	oai:orbis.library.yale.edu:12321426
3992550	oai:orbis.library.yale.edu:12321416
3992900	oai:orbis.library.yale.edu:12322458
3992897	oai:orbis.library.yale.edu:12322280
3992899	oai:orbis.library.yale.edu:12322383
3992896	oai:orbis.library.yale.edu:12322085
3992895	oai:orbis.library.yale.edu:12322011
3998764	oai:orbis.library.yale.edu:3460751
3993910	oai:orbis.library.yale.edu:12325297
4001130	oai:orbis.library.yale.edu:5418757
3993126	oai:orbis.library.yale.edu:12322974
3999406	oai:orbis.library.yale.edu:12335424
4001265	oai:orbis.library.yale.edu:12347464
3993822	oai:orbis.library.yale.edu:12324071
3993823	oai:orbis.library.yale.edu:12324073
3993824	oai:orbis.library.yale.edu:12324451
3993825	oai:orbis.library.yale.edu:12324487
3996662	oai:orbis.library.yale.edu:12327813
3996661	oai:orbis.library.yale.edu:12324099
3999722	oai:orbis.library.yale.edu:1328911
3998699	oai:orbis.library.yale.edu:12331463
3994225	oai:orbis.library.yale.edu:12327479
3994223	oai:orbis.library.yale.edu:12327456
3994224	oai:orbis.library.yale.edu:12327469
3994226	oai:orbis.library.yale.edu:12327632
3994221	oai:orbis.library.yale.edu:12327278
4039801	oai:orbis.library.yale.edu:1255966
3996668	oai:orbis.library.yale.edu:12328614
3996667	oai:orbis.library.yale.edu:12328125
3996664	oai:orbis.library.yale.edu:12327913
3996669	oai:orbis.library.yale.edu:12329034
3996663	oai:orbis.library.yale.edu:12327814
4016734	oai:orbis.library.yale.edu:1606364
3996819	oai:orbis.library.yale.edu:12329801
4042238	oai:orbis.library.yale.edu:5218479
3997200	oai:orbis.library.yale.edu:12331094
3997201	oai:orbis.library.yale.edu:12331411
3997199	oai:orbis.library.yale.edu:12331036
3998702	oai:orbis.library.yale.edu:12332287
3998700	oai:orbis.library.yale.edu:12331464
4171024	oai:orbis.library.yale.edu:12689892
4171118	oai:orbis.library.yale.edu:12692122
4171121	oai:orbis.library.yale.edu:12695135
4171120	oai:orbis.library.yale.edu:12692827
4039802	oai:orbis.library.yale.edu:1985970
4039803	oai:orbis.library.yale.edu:5418704
3998767	oai:orbis.library.yale.edu:12332733
3998765	oai:orbis.library.yale.edu:12332649
4069908	oai:orbis.library.yale.edu:12424681
3998766	oai:orbis.library.yale.edu:12332707
4001263	oai:orbis.library.yale.edu:12347230
4170250	oai:orbis.library.yale.edu:12687895
3999232	oai:orbis.library.yale.edu:12302041
4015880	oai:orbis.library.yale.edu:1226220
4042193	oai:orbis.library.yale.edu:1586286
4001383	oai:orbis.library.yale.edu:3686481
3999461	oai:orbis.library.yale.edu:12335522
4001129	oai:orbis.library.yale.edu:5418755
4001262	oai:orbis.library.yale.edu:3686447
3999671	oai:orbis.library.yale.edu:12339656
3999405	oai:orbis.library.yale.edu:12335418
3999514	oai:orbis.library.yale.edu:12337203
3999513	oai:orbis.library.yale.edu:12337197
3999515	oai:orbis.library.yale.edu:12337204
3999516	oai:orbis.library.yale.edu:12338101
3999560	oai:orbis.library.yale.edu:1738033
3999512	oai:orbis.library.yale.edu:12337200
3999511	oai:orbis.library.yale.edu:600836
3999565	oai:orbis.library.yale.edu:12339133
3999563	oai:orbis.library.yale.edu:12338481
3999561	oai:orbis.library.yale.edu:5630262
3999562	oai:orbis.library.yale.edu:12338153
3999564	oai:orbis.library.yale.edu:12338840
4023358	oai:orbis.library.yale.edu:12335007
3999559	oai:orbis.library.yale.edu:1265991
3999672	oai:orbis.library.yale.edu:12339696
3999674	oai:orbis.library.yale.edu:12339779
3999673	oai:orbis.library.yale.edu:12339724
3999670	oai:orbis.library.yale.edu:12339614
3999669	oai:orbis.library.yale.edu:12339584
3999665	oai:orbis.library.yale.edu:1165511
3999666	oai:orbis.library.yale.edu:3721465
3999668	oai:orbis.library.yale.edu:12339378
3999664	oai:orbis.library.yale.edu:843615
3999663	oai:orbis.library.yale.edu:446417
4001268	oai:orbis.library.yale.edu:12347874
3999724	oai:orbis.library.yale.edu:12343802
3999725	oai:orbis.library.yale.edu:12344451
3999721	oai:orbis.library.yale.edu:1226291
4001261	oai:orbis.library.yale.edu:2461474
3999723	oai:orbis.library.yale.edu:12343695
3999720	oai:orbis.library.yale.edu:1226247
4042188	oai:orbis.library.yale.edu:2635125
4001267	oai:orbis.library.yale.edu:12347868
4030052	oai:orbis.library.yale.edu:12407686
4163547	oai:orbis.library.yale.edu:12241488
4030055	oai:orbis.library.yale.edu:12408199
4001126	oai:orbis.library.yale.edu:1226237
4066361	oai:orbis.library.yale.edu:12418407
4001656	oai:orbis.library.yale.edu:810065
4001128	oai:orbis.library.yale.edu:1345056
4001384	oai:orbis.library.yale.edu:3703348
4001127	oai:orbis.library.yale.edu:1340825
4001125	oai:orbis.library.yale.edu:753965
4001134	oai:orbis.library.yale.edu:12345361
4001132	oai:orbis.library.yale.edu:12345264
4001133	oai:orbis.library.yale.edu:12345266
4168100	oai:orbis.library.yale.edu:12679886
4168090	oai:orbis.library.yale.edu:12679011
4010272	oai:orbis.library.yale.edu:1601341
4001260	oai:orbis.library.yale.edu:1736730
4001266	oai:orbis.library.yale.edu:12347522
4001264	oai:orbis.library.yale.edu:12347245
4001259	oai:orbis.library.yale.edu:1267752
4001258	oai:orbis.library.yale.edu:1249792
4001385	oai:orbis.library.yale.edu:12348813
4001386	oai:orbis.library.yale.edu:12348851
4001657	oai:orbis.library.yale.edu:3665476
4009462	oai:orbis.library.yale.edu:1243240
4010394	oai:orbis.library.yale.edu:843569
4001658	oai:orbis.library.yale.edu:3687350
4001659	oai:orbis.library.yale.edu:5419373
4042224	oai:orbis.library.yale.edu:4255625
4009461	oai:orbis.library.yale.edu:890897
4042222	oai:orbis.library.yale.edu:3932727
4042245	oai:orbis.library.yale.edu:5239539
4042241	oai:orbis.library.yale.edu:5224424
4042244	oai:orbis.library.yale.edu:5235230
4009463	oai:orbis.library.yale.edu:3178949
4013095	oai:orbis.library.yale.edu:1242445
4042177	oai:orbis.library.yale.edu:12389443
4009465	oai:orbis.library.yale.edu:12352688
4010254	oai:orbis.library.yale.edu:1027417
4042217	oai:orbis.library.yale.edu:3179010
4010248	oai:orbis.library.yale.edu:3465407
4010250	oai:orbis.library.yale.edu:3240213
4010249	oai:orbis.library.yale.edu:3105771
4010251	oai:orbis.library.yale.edu:4139846
4010255	oai:orbis.library.yale.edu:5288885
4010243	oai:orbis.library.yale.edu:5677140
4010247	oai:orbis.library.yale.edu:6425334
4010267	oai:orbis.library.yale.edu:8625971
4010238	oai:orbis.library.yale.edu:12207848
4010239	oai:orbis.library.yale.edu:12191339
4018026	oai:orbis.library.yale.edu:12392347
4042501	oai:orbis.library.yale.edu:1585766
4010237	oai:orbis.library.yale.edu:11942896
4042211	oai:orbis.library.yale.edu:3047314
4010259	oai:orbis.library.yale.edu:6492813
4010258	oai:orbis.library.yale.edu:7105816
4010261	oai:orbis.library.yale.edu:7915709
4010260	oai:orbis.library.yale.edu:7673326
4010257	oai:orbis.library.yale.edu:7005679
4010263	oai:orbis.library.yale.edu:10091730
4010573	oai:orbis.library.yale.edu:810057
4010245	oai:orbis.library.yale.edu:10610141
4010246	oai:orbis.library.yale.edu:11082055
4010241	oai:orbis.library.yale.edu:12183558
4010242	oai:orbis.library.yale.edu:12233828
4010252	oai:orbis.library.yale.edu:4799521
4010253	oai:orbis.library.yale.edu:3927563
4010244	oai:orbis.library.yale.edu:10610137
4010269	oai:orbis.library.yale.edu:9910116
4010574	oai:orbis.library.yale.edu:1266309
4010262	oai:orbis.library.yale.edu:8148327
4010240	oai:orbis.library.yale.edu:12235575
4010016	oai:orbis.library.yale.edu:11095399
4010018	oai:orbis.library.yale.edu:11712101
4010019	oai:orbis.library.yale.edu:11723252
4010020	oai:orbis.library.yale.edu:12354034
4010021	oai:orbis.library.yale.edu:12354036
4010022	oai:orbis.library.yale.edu:12354039
4010023	oai:orbis.library.yale.edu:12354040
4010024	oai:orbis.library.yale.edu:12354044
4010025	oai:orbis.library.yale.edu:12354047
4010026	oai:orbis.library.yale.edu:12354048
4010027	oai:orbis.library.yale.edu:12354067
4010028	oai:orbis.library.yale.edu:9577495
4010029	oai:orbis.library.yale.edu:9577502
4010030	oai:orbis.library.yale.edu:9155034
4010034	oai:orbis.library.yale.edu:1713104
4010035	oai:orbis.library.yale.edu:1714073
4010037	oai:orbis.library.yale.edu:2579351
4010040	oai:orbis.library.yale.edu:3516290
4010041	oai:orbis.library.yale.edu:3526935
4010043	oai:orbis.library.yale.edu:3259928
4010044	oai:orbis.library.yale.edu:3267160
4010048	oai:orbis.library.yale.edu:3162755
4010049	oai:orbis.library.yale.edu:4083967
4010055	oai:orbis.library.yale.edu:2356421
4010063	oai:orbis.library.yale.edu:3945678
4010071	oai:orbis.library.yale.edu:5244639
4010072	oai:orbis.library.yale.edu:5666936
4010089	oai:orbis.library.yale.edu:65514
4010091	oai:orbis.library.yale.edu:245098
4010102	oai:orbis.library.yale.edu:7042978
4010105	oai:orbis.library.yale.edu:7191158
4010106	oai:orbis.library.yale.edu:7209222
4010110	oai:orbis.library.yale.edu:8503672
4010113	oai:orbis.library.yale.edu:8514997
4010115	oai:orbis.library.yale.edu:8554833
4010116	oai:orbis.library.yale.edu:8555432
4010120	oai:orbis.library.yale.edu:8196119
4010121	oai:orbis.library.yale.edu:8226439
4010122	oai:orbis.library.yale.edu:8257529
4010123	oai:orbis.library.yale.edu:8272987
4010124	oai:orbis.library.yale.edu:8322418
4010128	oai:orbis.library.yale.edu:8088273
4010132	oai:orbis.library.yale.edu:4754226
4010134	oai:orbis.library.yale.edu:6757320
4010135	oai:orbis.library.yale.edu:6092339
4010136	oai:orbis.library.yale.edu:6953906
4010137	oai:orbis.library.yale.edu:7182624
4010147	oai:orbis.library.yale.edu:8332008
4010150	oai:orbis.library.yale.edu:9787170
4010151	oai:orbis.library.yale.edu:9942578
4010153	oai:orbis.library.yale.edu:9913158
4010154	oai:orbis.library.yale.edu:9931685
4010155	oai:orbis.library.yale.edu:9945956
4010156	oai:orbis.library.yale.edu:10192485
4010159	oai:orbis.library.yale.edu:5375189
4010166	oai:orbis.library.yale.edu:10283476
4010167	oai:orbis.library.yale.edu:10100559
4010168	oai:orbis.library.yale.edu:10169392
4010169	oai:orbis.library.yale.edu:10179929
4010170	oai:orbis.library.yale.edu:10206642
4010171	oai:orbis.library.yale.edu:10206775
4010172	oai:orbis.library.yale.edu:9959334
4010175	oai:orbis.library.yale.edu:3158844
4010188	oai:orbis.library.yale.edu:10524101
4010192	oai:orbis.library.yale.edu:10533541
4010194	oai:orbis.library.yale.edu:10534311
4010197	oai:orbis.library.yale.edu:10535862
4010199	oai:orbis.library.yale.edu:10591814
4010200	oai:orbis.library.yale.edu:10590092
4010201	oai:orbis.library.yale.edu:10585345
4010203	oai:orbis.library.yale.edu:11095368
4010204	oai:orbis.library.yale.edu:11056278
4010211	oai:orbis.library.yale.edu:11319714
4010224	oai:orbis.library.yale.edu:11375445
4010227	oai:orbis.library.yale.edu:11654304
4010228	oai:orbis.library.yale.edu:11664445
4010229	oai:orbis.library.yale.edu:11696586
4010232	oai:orbis.library.yale.edu:10587119
4042180	oai:orbis.library.yale.edu:3683463
4042507	oai:orbis.library.yale.edu:1170126
4042487	oai:orbis.library.yale.edu:10555194
4016665	oai:orbis.library.yale.edu:12382893
4010954	oai:orbis.library.yale.edu:12360594
4011250	oai:orbis.library.yale.edu:12324695
4042185	oai:orbis.library.yale.edu:780756
4042505	oai:orbis.library.yale.edu:5237262
4010949	oai:orbis.library.yale.edu:1247023
4010629	oai:orbis.library.yale.edu:3256104
4042247	oai:orbis.library.yale.edu:5243153
4042494	oai:orbis.library.yale.edu:585983
4010948	oai:orbis.library.yale.edu:859254
4042182	oai:orbis.library.yale.edu:10406645
4042489	oai:orbis.library.yale.edu:514368
4042486	oai:orbis.library.yale.edu:5403363
4010398	oai:orbis.library.yale.edu:12355646
4042243	oai:orbis.library.yale.edu:5234861
4042183	oai:orbis.library.yale.edu:5498734
4010396	oai:orbis.library.yale.edu:1226226
4010400	oai:orbis.library.yale.edu:12356471
4010395	oai:orbis.library.yale.edu:843622
4042215	oai:orbis.library.yale.edu:3139098
4010393	oai:orbis.library.yale.edu:843564
4042198	oai:orbis.library.yale.edu:1984875
4042186	oai:orbis.library.yale.edu:10481731
4010950	oai:orbis.library.yale.edu:3921820
4042503	oai:orbis.library.yale.edu:5277028
4042201	oai:orbis.library.yale.edu:3460916
4013096	oai:orbis.library.yale.edu:12365648
4042250	oai:orbis.library.yale.edu:5251496
4042510	oai:orbis.library.yale.edu:323587
4042512	oai:orbis.library.yale.edu:12303341
4042513	oai:orbis.library.yale.edu:5253228
4042189	oai:orbis.library.yale.edu:1694397
4042515	oai:orbis.library.yale.edu:3460936
4014006	oai:orbis.library.yale.edu:12360992
4016660	oai:orbis.library.yale.edu:1266496
4010575	oai:orbis.library.yale.edu:12329836
4042176	oai:orbis.library.yale.edu:8201299
4010576	oai:orbis.library.yale.edu:12355675
4010577	oai:orbis.library.yale.edu:12356948
4010578	oai:orbis.library.yale.edu:12356956
4010579	oai:orbis.library.yale.edu:12357548
4042252	oai:orbis.library.yale.edu:5254731
4042231	oai:orbis.library.yale.edu:5211918
4042249	oai:orbis.library.yale.edu:5247814
4042236	oai:orbis.library.yale.edu:5213868
4042213	oai:orbis.library.yale.edu:3113438
4042239	oai:orbis.library.yale.edu:5221051
4042233	oai:orbis.library.yale.edu:5212107
4042196	oai:orbis.library.yale.edu:1588714
4042192	oai:orbis.library.yale.edu:1585591
4042271	oai:orbis.library.yale.edu:402001
4042255	oai:orbis.library.yale.edu:5271721
4042266	oai:orbis.library.yale.edu:5739837
4042275	oai:orbis.library.yale.edu:93265
4042269	oai:orbis.library.yale.edu:5429255
4042289	oai:orbis.library.yale.edu:283499
4042226	oai:orbis.library.yale.edu:5277271
4042225	oai:orbis.library.yale.edu:5990446
4042190	oai:orbis.library.yale.edu:1723566
4042242	oai:orbis.library.yale.edu:5232690
4042208	oai:orbis.library.yale.edu:3045706
4042393	oai:orbis.library.yale.edu:4061000
4042187	oai:orbis.library.yale.edu:1609109
4042240	oai:orbis.library.yale.edu:5221129
4042181	oai:orbis.library.yale.edu:753790
4042230	oai:orbis.library.yale.edu:5211751
4042256	oai:orbis.library.yale.edu:5279574
4042220	oai:orbis.library.yale.edu:4735154
4042237	oai:orbis.library.yale.edu:5217073
4042218	oai:orbis.library.yale.edu:3179207
4010769	oai:orbis.library.yale.edu:12359096
4010768	oai:orbis.library.yale.edu:12359038
4013794	oai:orbis.library.yale.edu:969657
4042251	oai:orbis.library.yale.edu:5253194
4042175	oai:orbis.library.yale.edu:2809877
4042191	oai:orbis.library.yale.edu:1757171
4010765	oai:orbis.library.yale.edu:12358921
4042253	oai:orbis.library.yale.edu:5259520
4042197	oai:orbis.library.yale.edu:1595191
4042235	oai:orbis.library.yale.edu:5213584
4042228	oai:orbis.library.yale.edu:5284873
4042223	oai:orbis.library.yale.edu:3932746
4042227	oai:orbis.library.yale.edu:5278131
4022873	oai:orbis.library.yale.edu:3687446
4042178	oai:orbis.library.yale.edu:12389814
4042200	oai:orbis.library.yale.edu:3460884
4042285	oai:orbis.library.yale.edu:8474
4042274	oai:orbis.library.yale.edu:136596
4042278	oai:orbis.library.yale.edu:169266
4042279	oai:orbis.library.yale.edu:171979
4042280	oai:orbis.library.yale.edu:184727
4042281	oai:orbis.library.yale.edu:207213
4042287	oai:orbis.library.yale.edu:263469
4042290	oai:orbis.library.yale.edu:287089
4042291	oai:orbis.library.yale.edu:297267
4042292	oai:orbis.library.yale.edu:326041
4042273	oai:orbis.library.yale.edu:493302
4042262	oai:orbis.library.yale.edu:507840
4042263	oai:orbis.library.yale.edu:522316
4042267	oai:orbis.library.yale.edu:5741135
4042302	oai:orbis.library.yale.edu:1252136
4042301	oai:orbis.library.yale.edu:1205423
4042299	oai:orbis.library.yale.edu:588449
4022977	oai:orbis.library.yale.edu:1226263
4042298	oai:orbis.library.yale.edu:586279
4042265	oai:orbis.library.yale.edu:5739405
4042264	oai:orbis.library.yale.edu:5735387
4042300	oai:orbis.library.yale.edu:1200852
4042303	oai:orbis.library.yale.edu:1252834
4042284	oai:orbis.library.yale.edu:33280
4042283	oai:orbis.library.yale.edu:15549
4042207	oai:orbis.library.yale.edu:3044764
4042216	oai:orbis.library.yale.edu:3172543
4042212	oai:orbis.library.yale.edu:3304366
4042205	oai:orbis.library.yale.edu:3326179
4042199	oai:orbis.library.yale.edu:3438531
4042204	oai:orbis.library.yale.edu:3484479
4010953	oai:orbis.library.yale.edu:12360303
4010951	oai:orbis.library.yale.edu:12343713
4011247	oai:orbis.library.yale.edu:843726
4010952	oai:orbis.library.yale.edu:12356708
4011248	oai:orbis.library.yale.edu:1242446
4011060	oai:orbis.library.yale.edu:12361591
4011253	oai:orbis.library.yale.edu:12362919
4011249	oai:orbis.library.yale.edu:1340826
4011251	oai:orbis.library.yale.edu:12362876
4011254	oai:orbis.library.yale.edu:12362959
4011058	oai:orbis.library.yale.edu:12360993
4011252	oai:orbis.library.yale.edu:12362909
4011057	oai:orbis.library.yale.edu:12360991
4011061	oai:orbis.library.yale.edu:12361742
4011055	oai:orbis.library.yale.edu:1226272
4011054	oai:orbis.library.yale.edu:1226190
4011255	oai:orbis.library.yale.edu:12362996
4016659	oai:orbis.library.yale.edu:1226199
4011422	oai:orbis.library.yale.edu:12364023
4012482	oai:orbis.library.yale.edu:12364288
4011421	oai:orbis.library.yale.edu:12364016
4011420	oai:orbis.library.yale.edu:12232705
4013450	oai:orbis.library.yale.edu:12367981
4304409	oai:orbis.library.yale.edu:13060068
4012481	oai:orbis.library.yale.edu:12364276
4012480	oai:orbis.library.yale.edu:12364270
4012479	oai:orbis.library.yale.edu:12364252
4012485	oai:orbis.library.yale.edu:12364357
4012483	oai:orbis.library.yale.edu:12364316
4012484	oai:orbis.library.yale.edu:12364344
4012478	oai:orbis.library.yale.edu:12364177
4013102	oai:orbis.library.yale.edu:12366245
4013101	oai:orbis.library.yale.edu:12366244
4013097	oai:orbis.library.yale.edu:12365669
4013451	oai:orbis.library.yale.edu:12368013
4013103	oai:orbis.library.yale.edu:12366265
4013100	oai:orbis.library.yale.edu:12366218
4013099	oai:orbis.library.yale.edu:12366051
4013098	oai:orbis.library.yale.edu:12365803
4013094	oai:orbis.library.yale.edu:1242416
4073691	oai:orbis.library.yale.edu:12437890
4013449	oai:orbis.library.yale.edu:12367956
4013443	oai:orbis.library.yale.edu:3927421
4013446	oai:orbis.library.yale.edu:12366289
4013445	oai:orbis.library.yale.edu:12355648
4013442	oai:orbis.library.yale.edu:3686431
4013447	oai:orbis.library.yale.edu:12367137
4013444	oai:orbis.library.yale.edu:12355250
4013452	oai:orbis.library.yale.edu:12369198
4013441	oai:orbis.library.yale.edu:1226224
4013797	oai:orbis.library.yale.edu:12370257
4013796	oai:orbis.library.yale.edu:12368049
4013795	oai:orbis.library.yale.edu:3152363
4372786	oai:orbis.library.yale.edu:13229931
4207763	oai:orbis.library.yale.edu:4694309
4014008	oai:orbis.library.yale.edu:12371521
4017274	oai:orbis.library.yale.edu:1331684
4015879	oai:orbis.library.yale.edu:753239
4015883	oai:orbis.library.yale.edu:3726462
4014602	oai:orbis.library.yale.edu:12375147
4014484	oai:orbis.library.yale.edu:1243502
4014483	oai:orbis.library.yale.edu:843614
4014486	oai:orbis.library.yale.edu:3709754
4014489	oai:orbis.library.yale.edu:12372445
4014487	oai:orbis.library.yale.edu:12372216
4014488	oai:orbis.library.yale.edu:12372243
4014490	oai:orbis.library.yale.edu:12372490
4014491	oai:orbis.library.yale.edu:12372529
4014596	oai:orbis.library.yale.edu:12373499
4014594	oai:orbis.library.yale.edu:12373360
4017275	oai:orbis.library.yale.edu:3368522
4014485	oai:orbis.library.yale.edu:1245037
4014592	oai:orbis.library.yale.edu:4262381
4014601	oai:orbis.library.yale.edu:12374303
4014595	oai:orbis.library.yale.edu:12373368
4014599	oai:orbis.library.yale.edu:12373698
4016664	oai:orbis.library.yale.edu:3716612
4014593	oai:orbis.library.yale.edu:12373042
4014597	oai:orbis.library.yale.edu:12373563
4014600	oai:orbis.library.yale.edu:12373783
4016732	oai:orbis.library.yale.edu:1249171
4015768	oai:orbis.library.yale.edu:12375505
4022125	oai:orbis.library.yale.edu:12395221
4015885	oai:orbis.library.yale.edu:12382288
4015770	oai:orbis.library.yale.edu:12376291
4015769	oai:orbis.library.yale.edu:12375851
4015767	oai:orbis.library.yale.edu:2008364
4015766	oai:orbis.library.yale.edu:1226517
4015764	oai:orbis.library.yale.edu:753793
4015765	oai:orbis.library.yale.edu:1226281
4015825	oai:orbis.library.yale.edu:1771309
4015826	oai:orbis.library.yale.edu:12378689
4015824	oai:orbis.library.yale.edu:1264009
4015827	oai:orbis.library.yale.edu:12378877
4015823	oai:orbis.library.yale.edu:1226233
4015884	oai:orbis.library.yale.edu:12382135
4015882	oai:orbis.library.yale.edu:2582064
4015881	oai:orbis.library.yale.edu:1229211
4023370	oai:orbis.library.yale.edu:12399157
4016667	oai:orbis.library.yale.edu:12383143
4016668	oai:orbis.library.yale.edu:12383188
4016666	oai:orbis.library.yale.edu:12383008
4016662	oai:orbis.library.yale.edu:3285428
4016661	oai:orbis.library.yale.edu:1342258
4016663	oai:orbis.library.yale.edu:3715390
4030057	oai:orbis.library.yale.edu:12408568
4016733	oai:orbis.library.yale.edu:1249236
4016735	oai:orbis.library.yale.edu:1606365
4017276	oai:orbis.library.yale.edu:3715036
4016738	oai:orbis.library.yale.edu:12383962
4016731	oai:orbis.library.yale.edu:1226301
4016736	oai:orbis.library.yale.edu:12383811
4016737	oai:orbis.library.yale.edu:12383848
4016834	oai:orbis.library.yale.edu:3700146
4016833	oai:orbis.library.yale.edu:1331678
4016836	oai:orbis.library.yale.edu:12385756
4016831	oai:orbis.library.yale.edu:1238365
4016835	oai:orbis.library.yale.edu:5418751
4016830	oai:orbis.library.yale.edu:780757
4017399	oai:orbis.library.yale.edu:1245430
4018025	oai:orbis.library.yale.edu:1600832
4022871	oai:orbis.library.yale.edu:1249596
4018024	oai:orbis.library.yale.edu:754905
4017277	oai:orbis.library.yale.edu:12386968
4022879	oai:orbis.library.yale.edu:12397706
4017403	oai:orbis.library.yale.edu:7848872
4073827	oai:orbis.library.yale.edu:8198608
4073828	oai:orbis.library.yale.edu:11701224
4073829	oai:orbis.library.yale.edu:12438001
4073830	oai:orbis.library.yale.edu:12438010
4073831	oai:orbis.library.yale.edu:12438463
4073832	oai:orbis.library.yale.edu:12438534
4073833	oai:orbis.library.yale.edu:12439063
4073834	oai:orbis.library.yale.edu:12439091
4073835	oai:orbis.library.yale.edu:12439142
4171025	oai:orbis.library.yale.edu:12690506
4170251	oai:orbis.library.yale.edu:12687936
4076638	oai:orbis.library.yale.edu:12439269
4076637	oai:orbis.library.yale.edu:12439258
4076644	oai:orbis.library.yale.edu:12440710
4076641	oai:orbis.library.yale.edu:12439340
4076635	oai:orbis.library.yale.edu:12439223
4076639	oai:orbis.library.yale.edu:12439274
4076640	oai:orbis.library.yale.edu:12439292
4076643	oai:orbis.library.yale.edu:12440699
4076636	oai:orbis.library.yale.edu:12439238
4076634	oai:orbis.library.yale.edu:11733237
4076633	oai:orbis.library.yale.edu:1382419
4076642	oai:orbis.library.yale.edu:12440595
4076632	oai:orbis.library.yale.edu:1246696
4206668	oai:orbis.library.yale.edu:12815981
4207025	oai:orbis.library.yale.edu:12821068
4207145	oai:orbis.library.yale.edu:12824148
4207151	oai:orbis.library.yale.edu:12824210
4078851	oai:orbis.library.yale.edu:3685003
4078499	oai:orbis.library.yale.edu:12441280
4078870	oai:orbis.library.yale.edu:12443927
4078859	oai:orbis.library.yale.edu:12443207
4078847	oai:orbis.library.yale.edu:3528832
4078871	oai:orbis.library.yale.edu:12444273
4079634	oai:orbis.library.yale.edu:1342601
4078872	oai:orbis.library.yale.edu:12444281
4078849	oai:orbis.library.yale.edu:3674213
4080086	oai:orbis.library.yale.edu:12452427
4078846	oai:orbis.library.yale.edu:3495742
4078868	oai:orbis.library.yale.edu:12443673
4078863	oai:orbis.library.yale.edu:12443217
4078706	oai:orbis.library.yale.edu:11792613
4087090	oai:orbis.library.yale.edu:12485248
4078500	oai:orbis.library.yale.edu:12441870
4078866	oai:orbis.library.yale.edu:12443223
4078498	oai:orbis.library.yale.edu:12440807
4078497	oai:orbis.library.yale.edu:1947125
4078496	oai:orbis.library.yale.edu:1242578
4078850	oai:orbis.library.yale.edu:3674246
4078848	oai:orbis.library.yale.edu:3532024
4078864	oai:orbis.library.yale.edu:12443219
4081853	oai:orbis.library.yale.edu:12277359
4079639	oai:orbis.library.yale.edu:12444792
4656770	oai:orbis.library.yale.edu:13882947
4078662	oai:orbis.library.yale.edu:12442409
4078663	oai:orbis.library.yale.edu:12442412
4078664	oai:orbis.library.yale.edu:12442525
4078665	oai:orbis.library.yale.edu:12442569
4078666	oai:orbis.library.yale.edu:12442621
4078667	oai:orbis.library.yale.edu:12442641
4078668	oai:orbis.library.yale.edu:12441924
4078669	oai:orbis.library.yale.edu:12442353
4078670	oai:orbis.library.yale.edu:12442366
4078671	oai:orbis.library.yale.edu:12442380
4078672	oai:orbis.library.yale.edu:12442420
4078673	oai:orbis.library.yale.edu:12442426
4078674	oai:orbis.library.yale.edu:1343480
4078675	oai:orbis.library.yale.edu:12442499
4078676	oai:orbis.library.yale.edu:12442654
4078677	oai:orbis.library.yale.edu:3403546
4078678	oai:orbis.library.yale.edu:12441907
4078679	oai:orbis.library.yale.edu:12441910
4078680	oai:orbis.library.yale.edu:12441913
4078681	oai:orbis.library.yale.edu:12441915
4078682	oai:orbis.library.yale.edu:12441918
4078683	oai:orbis.library.yale.edu:12441922
4078684	oai:orbis.library.yale.edu:12441923
4078685	oai:orbis.library.yale.edu:12441926
4078687	oai:orbis.library.yale.edu:12442020
4078688	oai:orbis.library.yale.edu:12442038
4078689	oai:orbis.library.yale.edu:12442049
4078690	oai:orbis.library.yale.edu:12442075
4078691	oai:orbis.library.yale.edu:12442092
4078692	oai:orbis.library.yale.edu:12442096
4078693	oai:orbis.library.yale.edu:12442099
4078694	oai:orbis.library.yale.edu:12442102
4078695	oai:orbis.library.yale.edu:12442103
4078696	oai:orbis.library.yale.edu:12442109
4078697	oai:orbis.library.yale.edu:12442130
4078698	oai:orbis.library.yale.edu:12442187
4078699	oai:orbis.library.yale.edu:12442188
4078700	oai:orbis.library.yale.edu:12442191
